1.512751909921000000e+12,8.100000000000000000e+01
1.512751910930000000e+12,8.100000000000000000e+01
1.512751911924000000e+12,8.100000000000000000e+01
1.512751912928000000e+12,8.100000000000000000e+01
1.512751913929000000e+12,8.100000000000000000e+01
