1.512950042342000000e+12,7.600000000000000000e+01,0
1.512950043355000000e+12,7.600000000000000000e+01,0
1.512950044324000000e+12,7.500000000000000000e+01,0
1.512950045342000000e+12,7.500000000000000000e+01,0
1.512950046340000000e+12,6.900000000000000000e+01,0
