1.512752199219000000e+12,7.400000000000000000e+01,1
1.512752200207000000e+12,7.500000000000000000e+01,1
1.512752201218000000e+12,7.400000000000000000e+01,1
1.512752202221000000e+12,7.300000000000000000e+01,1
