1.512751228071000000e+12,7.700000000000000000e+01,0
1.512751229062000000e+12,7.800000000000000000e+01,0
1.512751230065000000e+12,8.000000000000000000e+01,0
1.512751231064000000e+12,7.800000000000000000e+01,0
