1.512750008914000000e+12,7.200000000000000000e+01,1
1.512750009919000000e+12,7.200000000000000000e+01,1
1.512750010912000000e+12,6.700000000000000000e+01,1
1.512750011890000000e+12,6.600000000000000000e+01,1
